title,company,location,Link
2021년 상반기 SW 아키텍트 및 개발자,팀솔루션,울산 중구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=31f212d3a25e697f
대한상공회의소 IT개발 및 유지보수 전산인력,대한상공회의소,서울 중구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9517f94568a86dcb
각 부문 별,오스템임플란트,서울 강서구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=09e5737231bc14b1
R&D 연구개발자,지오지에스,경상남도 거제,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=979dce67f0c1d247
"[청년 디지털 일자리사업] VB6, 파이썬 개발자",씨앤티커머스,경상남도 양산,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=38e5638e967d784a
SDK 개발자 (경력),데브시스터즈,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=5e9aec20c226bfd0
생활가전 회로개발자,디에이치글로벌,광주 북구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=332876217f4cce8c
센서 LED 조명 개발자,삼원하이텍,경기도 부천,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=e7db61b2a09fcadd
[클라우드플랫폼] 클라우드 플랫폼 서비스 위한 화면(Web UI) 개발자 영입,카카오엔터프라이즈,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=1a3c3a45f8bf9a6c
팀리딩 가능한 응용 프로그램 개발자,사이언스쇼,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9fbf9cf38ffb9df7
프로그래머 (어플리케이션 개발자 또는 웹개발자),오너클랜,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=57e0679a1129c28a
"정규직 개발자(웹 경력:JAVA,응용 신입:C#)",피앤시월드,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=df9fea868d2d9655
세계화 플랫폼 앱&웹 개발자,시제,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=00e81fc701933452
UI마크업 개발자(),NHN SOFT,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3b9719a191ef0273
[카카오 클라우드] 컨테이너 클라우드 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c58df1061d490778
상반기 각 부문별 신입/경력직,인프라웨어,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=ffe68504b3fe1d72
프론트엔드 개발자,스포카,부산 해운대구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b4467fbe39a4f454
카카오내비 기술 기획자 영입,카카오모빌리티,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=cc80db722c7aae13
배달의민족 사장님 대상 셀프서비스 서버 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=df1951bf252fdd4a
AI 개발자,넷아이디,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b8c6ad4bd3f32e3d
[(주)세정아이앤씨]2021년 신입(인턴)/경력사원 공개,세정아이앤씨,부산 금정구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a7d73d54c8804f1b
"2021년 상반기 SI/SM 신입 웹개발자(JAVA,JSP)",제스트씨엔에스,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=e862d5071e93f8b1
"인공지능(AI), 머신러닝(ML) 외 신입/경력 정규직",시스메틱,서울 영등포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=0b2f8d9e4a9f23fc
철강공정제어용 응용 소프트웨어 개발자,지이에스,포항 남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=fea311f3835e07a0
모바일 웹앱 자바 개발자,나무와숲,대전 유성구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c12fe11b3ef795d1
카카오 서비스 클라이언트 Windows 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=db9d19159aa36f69
정규직/병역특례전문요원 단말 에이전트 개발자 신입/경력,아라드네트웍스,서울 양재동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2a97fd806d642347
배달의민족 브랜드채널 웹 프론트엔드 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9775c2f8fbdc6c11
프론트엔드 웹 개발자,펄핏,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9ba2af0dadae83c3
동영상 데이터/비즈 플랫폼 서버 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3190803dba63c314
[기술기획] DevOps 플랫폼 개발자,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=45a4ba70bc50acf0
[신입/경력] 모바일/웹 개발자 정규직,블랍스,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=bde56f46af4e9a3a
[경력] IOS / 안드로이드 개발자 (전문요원) (병역특례 전문연구요원 지원가능),초위스컴퍼니,용인 기흥구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=fbd11685cf4e4457
제조 IT 소프트웨어 개발자 (경력),남경소프트,대구 달서구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9221cadd0db20bb5
[충남 지역균형발전] 사업 C# 프로그래머(신입),유투,충청남도 아산,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7bef1fe29c1bd908
대기업 생명보험사 서비스 UI/GUI 디자이너 정규직,인파트너스,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d6021f63486ea0f7
"소프트웨어 개발자 프로그래머 (Visual C++, MFC, MS-SQL, 영상처리)",캐드임팩트,서울 용산구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b07664404c766512
고급 JAVA 개발자,언어과학,안양 동안구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3713268ca63daef6
[브랜디] 경영본부/사업본부/개발직군 신입 및 경력,브랜디,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=cd5ca556791f1f79
iOS SDK 개발자 (경력),데브시스터즈,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=749f5e9c9f7d14b4
현대무벡스 경력사원 상시,현대무벡스,서울 종로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d4c52ba1a491a8b9
[리테일테크] 라운지랩의 안드로이드 개발자 찾습니다.,라운지랩,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=bca09bc2ffa46c12
딥러닝 개발자 정규직,바이오에이아이,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=5b2574aec8e1d083
시니어 Full-stack 리드 개발자,바운티팜,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6a59a60cd9266826
[주차장기반 공유플랫폼] 개발자 경력직,파킹고,인천 서구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6a225015cd10721c
비즈개발실 서버 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=736eb193e417cee2
[아이폰 App.] iOS 개발 및 운영 경력인재 - 우량대기업,에스에프인촌,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=337577ba14a01c7b
SW(모바일앱 및 웹개발) 신입/경력 정규직 개발자,더조인,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=31c8ae4a133b5147
민트팟 iOS 개발자 경력,민트팟,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=8b49279c6ea65cbf
신약개발 및 프론트엔드/백엔드 개발자,아론티어,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=25bd2e9729d88096
인공지능기반의 스포츠/음악 교육 플랫폼 개발자,짓필라엠,충청남도 아산,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=15efbebd8243cd0f
Embedded S/W 개발자,다인큐브,경기도 부천,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=0fa76c9923c6fc7e
"UI/UX기획 및 디자이너, 백엔드 경력 개발자 정규직",비엔솔루션,부산 해운대구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7f2dfde6ce609873
Wisdows 응용프로그래밍 개발자,넷아이디,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=24cf1cc32aff4c18
[Search] NLP 언어모델 기술 개발자 (신입),네이버,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f8b0a41096b2f0f9
(주)소울매치 백앤드 개발자,성격지상주의,부산 남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b3beb55964e32f41
[한국컴패션] 브랜드 수익 상품 기획(MD) 및 개발자(계약직) #사무직,서울,서울 한남동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=74b7fa65ce406f7f
카카오톡 안드로이드 클라이언트 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a38d00971a5a50e8
2020년 하반기 각 부문 신입/경력,스탠드포인트,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=158d61f253f65fb4
"[신입/경력] 이미지 OCR(문자인식), 이미지 딥러닝 S/W개발",코드원시스템,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=97aa2b00fda87ad6
소프트웨어 개발자 (KISTI 연구소 기업 SDN 제품 개발),트렌토 시스템즈,대전 유성구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a1766676a50bb276
신규 모바일 전략RPG 개발자 모집 (UI/UX 디자인) (경력),네오위즈,대한민국,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=de4eff16c81d721e
집나간 경력 프론트엔드 개발자 찾고 있습니다.,자버,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7153eced33d7253a
백오피스 개발자,쏘카,대한민국,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f0fefc45ecb57131
(중견기업) 그룹 IT 경력자 (대리말-과장급),비에이블컨설팅그룹,과천 과천시,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6e279d8329f4c5e5
PC 게임보안 솔루션 개발자,Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c247f21794f2b75c
Tech 음악 콘텐츠 플랫폼 개발자,드림어스컴퍼니,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6e17c3c5589f19b7
개발자,모음커뮤케이션,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f96cfb7293578851
8퍼센트 개발자 (신입/경력),8퍼센트,서울 종로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=8af26b37623864c4
[TmaxGroup/R&D] R&D 개발 연구원 신입/경력 (병역특례포함),티맥스소프트,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=526a72ab8bfdd6bb
"백엔드 개발자(Pyhton Django, DRF)",피큐레잇,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=14757d11e42a1e7f
웹서버개발자(풀스택),넷아이디,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=617df176d304ab9c
2021년도 BNK시스템 경력직원,BNK시스템,부산 강서구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=88bd9fc2a9c97faf
(초보/경력) 해외 웹/앱 개발자,한국교육평가진흥원,대구 중구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=957ebf9d6af217ca
"핸즈 개발자(Nodejs, Vuejs, NativeScriptVue, C#, WPF)",핸즈,성남 수내동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=8ed1efaf7b652197
NAVER Z ZEPETO 서버 (백엔드) 개발자,네이버제트,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=24a0100000f708e4
여행 좋아하는 주니어 개발자,메리홀리데이,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=bcb66193e91fee96
"Nexacro,Miplatform 개발자",이원정보기술,경기도,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f0ee96d14f443143
2021년 연구개발 부문 [마곡 근무],파멕스,서울 강서구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=1c0189655c88c645
야놀자트래블 서버개발자,야놀자트래블,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d1a1a5479d7e6b89
백엔드 개발자 (스마트프런트팀),야놀자,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=30ec9aab7495a695
[부동산 교육 1위] 랜드프로 PHP 개발자,랜드프로,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d511b2d32fb7af0f
"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔,서울 영등포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=649ccf047c868778
프론트엔드 개발자 (스마트프런트팀),야놀자,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=85b633432fdc315d
프론트엔드 개발자,공팔리터,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=394c8dd4c8ea34c5
iOS 개발자,스포카,부산 해운대구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=66974b016ef65549
[샤픈고트] 프론트 앤드 개발자,샤픈고트,부산 해운대구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a42aabcad1ea486b
S/W 개발자(온라인),아트피큐,제주도,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=809fe3d2f622d21e
자율주행 인공지능 S/W 개발자,엠데이터싱크,용인 기흥구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=ccf0adb0732e0d2a
"[온라인교육/교육영상편집,촬영] 꿈 찾아드립니다. 저희와 함께하세요.",ICON,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=5d2ffa961277215a
C# 개발자 신입 사원,유피트코리아,고양 덕양구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d72e675c26619a27
21년 전문연구요원,윈스,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=ed24a53654655e8c
"클라이언트 개발자 경력직 / IOS, Android 벤처기업 new",벤처기업,서울특별시,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=0194a3fff9577b0a
센서 LED 조명 경력 개발자,삼원하이텍,경기도 부천,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6abd02492f4a53e3
미디어 인터랙티브 콘텐츠 개발자 신입/경력 정규직,스토리지담다,성남 수정구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=e6b09e3c7c24a572
다음 첫화면/뉴스/스포츠/연예/1boon 유저 웹서비스 프론트엔드 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3bafdba72ed14ee9
배달의민족 선물하기 웹 프론트엔드 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3517ca79aef880ab
테크빌더팀 웹어플리케이션 개발자 (백앤드/프론트앤드),Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9d9f5827c98272c9
(주)엠앤와이즈 JAVA/웹 개발자 (신입/경력),엠앤와이즈,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2743535f3f3e3eef
Windows Application 개발자,NHN,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=1e1b71e0541ea4a6
AR&AI 엔지니어 (신입/경력),플레이스에이,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9da3ebb4340f784a
[경력] OK Cashbag iOS App 개발자,에스케이플래닛,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3be4f29a6e986826
개발자,모음커뮤니케이션,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=33ca3a2e553284f1
프론트개발자(신입),이롭게,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c8b9ddf5d3eec161
"프론트엔드 프레임워크, 자바스크립트에 관심있는 개발자",레츠온클라우드,서울 종로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6c6b153b5ffc0803
빅데이터 활용 분석 플랫폼 개발자 모집,카카오,제주도,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=21f768a07fbf96f0
워드프레스 개발자 모집,알서포트,서울 몽촌토성역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f5dffb84a67be938
게임 클라이언트 개발자 (Unity) - 전문연구요원,쿡앱스,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=90662da11f853ca5
사내시스템 개발자,NHN,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b1516b07655de57f
[경력무관]일러스트/3d 모델링 개발자,더 블레스문,부산 강서구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=e6707d5a73dc8382
2021년 SAP MM 모듈 운영/개발 경력직,애경그룹 유통부문,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=26501232c72fbf4c
카카오톡 연계 서비스 JAVA 개발자 (신입 / 경력),비즈톡,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c2cf0fbaefb2e62c
프론트엔드(REACT) 개발자,피큐레잇,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2824356317ebf802
(주)민트팟 SI 개발팀 iOS 개발자 경력,민트팟,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=e2b0e23a234712b3
[카카오스토리] 개발자 모집 (서버),카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a7ad2455872da832
웹프론트엔드 개발자,쏘카,대한민국,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=dc388b0251e147df
능력 있는 php개발자,룸시스,경상남도 진주,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=553eeaa04430f8b8
2020년 현대글로비스 석/박사,현대글로비스,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=aee977c1e820f77a
신규 모바일 턴제RPG 개발자 모집 (AD) (경력),네오위즈,대한민국,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=74417610e00379ae
